"metabolite","beta","se","p_val","p_val_Bonf","p_val_fdr","strata","pval_Bonf_neglog","pval_fdr_neglog","sig_Bonf","sig_fdr","is_continuous","p_val_fdr_named","sig_fdr_named"
"enyloleoylGPEP181",-0.453149346791234,0.388654471985333,0.243637090676872,1,0.97102430983077,"1",0,0.0127698972874615,"Not Sig","Not Sig","Complete-cases",0.970749615649101,"Not Sig"
"enylpalmitoyl2arachidonoylGPCP160204",0.104830148872831,0.39938287339372,0.792951147370911,1,0.997773939744456,"1",0,0.000967843324257712,"Not Sig","Not Sig","Complete-cases",0.996092660533454,"Not Sig"
"enylpalmitoyl2arachidonoylGPEP160204",-0.202888244930451,0.439380199999365,0.644253367111548,1,0.975533935535547,"1",0,0.0107576183663546,"Not Sig","Not Sig","Complete-cases",0.982316012395499,"Not Sig"
"enylpalmitoyl2linoleoylGPCP160182",0.333759586203786,0.370430611463001,0.367586015585746,1,0.97102430983077,"1",0,0.0127698972874615,"Not Sig","Not Sig","Complete-cases",0.970749615649101,"Not Sig"
"enylpalmitoyl2linoleoylGPEP160182",-0.0358257014297688,0.499613201111612,0.942835184680773,1,0.997773939744456,"1",0,0.000967843324257712,"Not Sig","Not Sig","Complete-cases",0.996092660533454,"Not Sig"
"enylpalmitoyl2oleoylGPCP160181",0.105348560322778,0.438187367110706,0.8100054648881,1,0.997773939744456,"1",0,0.000967843324257712,"Not Sig","Not Sig","Complete-cases",0.996092660533454,"Not Sig"
"enylpalmitoyl2oleoylGPEP160181",-0.532308920751412,0.507910435487154,0.294621567758315,1,0.97102430983077,"1",0,0.0127698972874615,"Not Sig","Not Sig","Complete-cases",0.970749615649101,"Not Sig"
"enylpalmitoyl2palmitoleoylGPCP160161",-0.125330320119024,0.425869692795273,0.76853428915169,1,0.997773939744456,"1",0,0.000967843324257712,"Not Sig","Not Sig","Complete-cases",0.996092660533454,"Not Sig"
"enylpalmitoyl2palmitoylGPCP160160",0.065710928150276,0.378644175088305,0.862224876277493,1,0.997773939744456,"1",0,0.000967843324257712,"Not Sig","Not Sig","Complete-cases",0.996092660533454,"Not Sig"
"enylpalmitoylGPCP160",-0.161208960352824,0.408746703342679,0.693287079198318,1,0.987741813311074,"1",0,0.00535656118947707,"Not Sig","Not Sig","Complete-cases",0.993296958761716,"Not Sig"
"enylpalmitoylGPEP160",-0.638515402351058,0.438718667416006,0.145555873746526,1,0.94359423022582,"1",0,0.0252147233489149,"Not Sig","Not Sig","Complete-cases",0.970749615649101,"Not Sig"
"enylstearoyl2arachidonoylGPEP180204",0.145138310509079,0.46082182531237,0.752795536801456,1,0.997773939744456,"1",0,0.000967843324257712,"Not Sig","Not Sig","Complete-cases",0.996092660533454,"Not Sig"
"enylstearoyl2linoleoylGPEP180182",-0.0111248755471072,0.469025431255385,0.981076646135653,1,0.997773939744456,"1",0,0.000967843324257712,"Not Sig","Not Sig","Complete-cases",0.996092660533454,"Not Sig"
"enylstearoyl2oleoylGPEP180181",-0.0280745533205206,0.492951082570279,0.954583426210935,1,0.997773939744456,"1",0,0.000967843324257712,"Not Sig","Not Sig","Complete-cases",0.996092660533454,"Not Sig"
"enylstearoylGPEP180",-0.0804799848643948,0.422749071050906,0.849016898195002,1,0.997773939744456,"1",0,0.000967843324257712,"Not Sig","Not Sig","Complete-cases",0.996092660533454,"Not Sig"
"dilinoleoylGPC182182",0.883441641141204,0.44981865804862,0.049530659938088,1,0.94359423022582,"1",0,0.0252147233489149,"Not Sig","Not Sig","Complete-cases",0.970749615649101,"Not Sig"
"dipalmitoylGPC160160",-0.00404755258920703,0.430163386001639,0.992492545456718,1,0.998114606290051,"1",0,0.000819588951385128,"Not Sig","Not Sig","Complete-cases",0.996092660533454,"Not Sig"
"dimethylurate13",-0.0550928107760523,0.60567832050466,0.927523966961064,1,0.997773939744456,"1",0,0.000967843324257712,"Not Sig","Not Sig","Complete-cases",0.996092660533454,"Not Sig"
"anhydroglucitol15AG",0.305263651637284,0.400197736742768,0.445593385484039,1,0.97102430983077,"1",0,0.0127698972874615,"Not Sig","Not Sig","Complete-cases",0.970749615649101,"Not Sig"
"dimethylurate17",-0.28006419942328,0.428240345208302,0.513119307301237,1,0.97102430983077,"1",0,0.0127698972874615,"Not Sig","Not Sig","Complete-cases",0.970749615649101,"Not Sig"
"heptadecenoate171n7",-0.391145892145863,0.50153798137391,0.435453939782264,1,0.97102430983077,"1",0,0.0127698972874615,"Not Sig","Not Sig","Complete-cases",0.970749615649101,"Not Sig"
"nonadecenoate191n9",-0.319954427604734,0.530653679708134,0.546545974617913,1,0.97102430983077,"1",0,0.0127698972874615,"Not Sig","Not Sig","Complete-cases",0.970749615649101,"Not Sig"
"undecenoate111n1",-0.156698956427107,0.420773690852514,0.709590040094918,1,0.993806102014609,"1",0,0.0026983409944531,"Not Sig","Not Sig","Complete-cases",0.996092660533454,"Not Sig"
"DiHOME1213",0.71731716121374,0.614929620413998,0.243411192736576,1,0.97102430983077,"1",0,0.0127698972874615,"Not Sig","Not Sig","Complete-cases",0.970749615649101,"Not Sig"
"HETE",-0.365762772266047,0.369706021606019,0.322499707867691,1,0.97102430983077,"1",0,0.0127698972874615,"Not Sig","Not Sig","Complete-cases",0.970749615649101,"Not Sig"
"HODE9HODE",-0.303483777614375,0.455857592195819,0.505575696964708,1,0.97102430983077,"1",0,0.0127698972874615,"Not Sig","Not Sig","Complete-cases",0.970749615649101,"Not Sig"
"ahydroxyDHEA3sulfate",0.981750668421559,0.381345173999637,0.010040219566419,1,0.94359423022582,"1",0,0.0252147233489149,"Not Sig","Not Sig","Complete-cases",0.970749615649101,"Not Sig"
"hydroxypalmitate16",0.226040073857451,0.459284518690189,0.622608385963728,1,0.97371064512915,"1",0,0.0115700820265838,"Not Sig","Not Sig","Complete-cases",0.982316012395499,"Not Sig"
"methylstearate",0.029386345963631,0.566342657337749,0.958617994875585,1,0.997773939744456,"1",0,0.000967843324257712,"Not Sig","Not Sig","Complete-cases",0.996092660533454,"Not Sig"
"arachidonoylGPA204",-0.0726917167227195,0.369546011093371,0.844058040037561,1,0.997773939744456,"1",0,0.000967843324257712,"Not Sig","Not Sig","Complete-cases",0.996092660533454,"Not Sig"
"arachidonoylGPC204n6",-0.331401522571986,0.395317131304559,0.40185205009687,1,0.97102430983077,"1",0,0.0127698972874615,"Not Sig","Not Sig","Complete-cases",0.970749615649101,"Not Sig"
"arachidonoylGPE204n6",0.398650394983968,0.378831088949949,0.292654134695183,1,0.97102430983077,"1",0,0.0127698972874615,"Not Sig","Not Sig","Complete-cases",0.970749615649101,"Not Sig"
"arachidonoylGPI204",-0.492791590423898,0.418113222879582,0.238554303610585,1,0.97102430983077,"1",0,0.0127698972874615,"Not Sig","Not Sig","Complete-cases",0.970749615649101,"Not Sig"
"arachidonylglycerol204",-0.419709130073756,0.477786365695108,0.379702175078412,1,0.97102430983077,"1",0,0.0127698972874615,"Not Sig","Not Sig","Complete-cases",0.970749615649101,"Not Sig"
"dihomolinolenylglycerol203",-0.330347784870615,0.492153853031628,0.502074855952526,1,0.97102430983077,"1",0,0.0127698972874615,"Not Sig","Not Sig","Complete-cases",0.970749615649101,"Not Sig"
"docosahexaenoylglycerol226",-1.2738595866446,0.591994174612239,0.0314122418297538,1,0.94359423022582,"1",0,0.0252147233489149,"Not Sig","Not Sig","Complete-cases",0.970749615649101,"Not Sig"
"lignoceroylGPC240",0.632711762845837,0.498621610414392,0.204469005310663,1,0.97102430983077,"1",0,0.0127698972874615,"Not Sig","Not Sig","Complete-cases",0.970749615649101,"Not Sig"
"linolenoylglycerol183",0.115652887788073,0.509597074781442,0.820462878752182,1,0.997773939744456,"1",0,0.000967843324257712,"Not Sig","Not Sig","Complete-cases",0.996092660533454,"Not Sig"
"linolenoylGPC183",0.308949658171833,0.562302501441736,0.582705760554127,1,0.97102430983077,"1",0,0.0127698972874615,"Not Sig","Not Sig","Complete-cases",0.970749615649101,"Not Sig"
"linoleoyl2arachidonoylGPC182204n6",0.540909452768682,0.395932761984937,0.171887203302661,1,0.94359423022582,"1",0,0.0252147233489149,"Not Sig","Not Sig","Complete-cases",0.970749615649101,"Not Sig"
"linoleoyl2linolenoylGPC182183",0.24483102528709,0.553968643989854,0.658519401044558,1,0.976986905737222,"1",0,0.0101112569610407,"Not Sig","Not Sig","Complete-cases",0.984267065151553,"Not Sig"
"linoleoylglycerol1821",-0.413889780395694,0.418681301740391,0.322880577779011,1,0.97102430983077,"1",0,0.0127698972874615,"Not Sig","Not Sig","Complete-cases",0.970749615649101,"Not Sig"
"linoleoylGPA182",-0.055869439434179,0.468396602357733,0.905055062620022,1,0.997773939744456,"1",0,0.000967843324257712,"Not Sig","Not Sig","Complete-cases",0.996092660533454,"Not Sig"
"linoleoylGPC182",0.0605652948102245,0.426391587460935,0.887047236589463,1,0.997773939744456,"1",0,0.000967843324257712,"Not Sig","Not Sig","Complete-cases",0.996092660533454,"Not Sig"
"linoleoylGPE182",0.891985307121348,0.506782890933645,0.078391943032709,1,0.94359423022582,"1",0,0.0252147233489149,"Not Sig","Not Sig","Complete-cases",0.970749615649101,"Not Sig"
"linoleoylGPG182",-0.0129967558365952,0.453994843245653,0.977161646808209,1,0.997773939744456,"1",0,0.000967843324257712,"Not Sig","Not Sig","Complete-cases",0.996092660533454,"Not Sig"
"linoleoylGPI182",-0.125425417271613,0.391827643355168,0.748889839187134,1,0.997773939744456,"1",0,0.000967843324257712,"Not Sig","Not Sig","Complete-cases",0.996092660533454,"Not Sig"
"N1methyladenosine",0.228744697840931,0.429453013131706,0.594281445111129,1,0.97102430983077,"1",0,0.0127698972874615,"Not Sig","Not Sig","Complete-cases",0.97621039441134,"Not Sig"
"methylhistamine",-0.433674936161919,0.563780567686391,0.441758878960115,1,0.97102430983077,"1",0,0.0127698972874615,"Not Sig","Not Sig","Complete-cases",0.970749615649101,"Not Sig"
"methylhistidine1",-0.406029033438007,0.437231915512497,0.353078071135225,1,0.97102430983077,"1",0,0.0127698972874615,"Not Sig","Not Sig","Complete-cases",0.970749615649101,"Not Sig"
"methylimidazoleacetate",-0.302557529527816,0.462628328338034,0.513113751382727,1,0.97102430983077,"1",0,0.0127698972874615,"Not Sig","Not Sig","Complete-cases",0.970749615649101,"Not Sig"
"methylnicotinamide",-0.592372754636548,0.40016817373326,0.138790665488393,1,0.94359423022582,"1",0,0.0252147233489149,"Not Sig","Not Sig","Complete-cases",0.970749615649101,"Not Sig"
"methylxanthine1",-0.431342939428775,0.595186317466441,0.468624326592149,1,0.97102430983077,"1",0,0.0127698972874615,"Not Sig","Not Sig","Complete-cases",0.970749615649101,"Not Sig"
"myristoylglycerol140",-0.640076626111665,0.486640622038765,0.188410329751526,1,0.962391400264896,"1",0,0.0166482664186149,"Not Sig","Not Sig","Complete-cases",0.970749615649101,"Not Sig"
"oleoylglycerol181",-0.319005961810364,0.402219681411558,0.427711549621278,1,0.97102430983077,"1",0,0.0127698972874615,"Not Sig","Not Sig","Complete-cases",0.970749615649101,"Not Sig"
"oleoylGPC181",-0.338167705522192,0.40534569228714,0.404128915947123,1,0.97102430983077,"1",0,0.0127698972874615,"Not Sig","Not Sig","Complete-cases",0.970749615649101,"Not Sig"
"oleoylGPE181",0.48718423279702,0.615911514926169,0.428945673698286,1,0.97102430983077,"1",0,0.0127698972874615,"Not Sig","Not Sig","Complete-cases",0.970749615649101,"Not Sig"
