"metabolite","beta","se","p_val","p_val_Bonf","p_val_fdr","strata","pval_Bonf_neglog","pval_fdr_neglog","sig_Bonf","sig_fdr","is_continuous","p_val_fdr_named","sig_fdr_named"
"enyloleoylGPEP181",-0.517523776868982,0.376886263150792,0.169703736798297,1,0.985011981564002,"1",0,0.0065584867658572,"Not Sig","Not Sig","Imputed",0.996607009306801,"Not Sig"
"enylpalmitoyl2arachidonoylGPCP160204",0.106931546492129,0.399186503060642,0.788796575234722,1,0.999555397530852,"1",0,0.000193131335507899,"Not Sig","Not Sig","Imputed",0.999555397530852,"Not Sig"
"enylpalmitoyl2arachidonoylGPEP160204",-0.201949781368773,0.439209139352243,0.645657463843121,1,0.999555397530852,"1",0,0.000193131335507899,"Not Sig","Not Sig","Imputed",0.999555397530852,"Not Sig"
"enylpalmitoyl2linoleoylGPCP160182",0.334430253425095,0.370153105078447,0.366264998159956,1,0.985011981564002,"1",0,0.0065584867658572,"Not Sig","Not Sig","Imputed",0.996607009306801,"Not Sig"
"enylpalmitoyl2linoleoylGPEP160182",-0.0362524646763353,0.499482376689875,0.942140288612495,1,0.999555397530852,"1",0,0.000193131335507899,"Not Sig","Not Sig","Imputed",0.999555397530852,"Not Sig"
"enylpalmitoyl2oleoylGPCP160181",0.106048642607806,0.437896134804906,0.808642537608974,1,0.999555397530852,"1",0,0.000193131335507899,"Not Sig","Not Sig","Imputed",0.999555397530852,"Not Sig"
"enylpalmitoyl2oleoylGPEP160181",-0.532980816419161,0.507705328499703,0.293817536497062,1,0.985011981564002,"1",0,0.0065584867658572,"Not Sig","Not Sig","Imputed",0.996607009306801,"Not Sig"
"enylpalmitoyl2palmitoleoylGPCP160161",-0.110415555790636,0.427341105603913,0.796115165570477,1,0.999555397530852,"1",0,0.000193131335507899,"Not Sig","Not Sig","Imputed",0.999555397530852,"Not Sig"
"enylpalmitoyl2palmitoylGPCP160160",0.0690993955032314,0.378048069847779,0.854971120768928,1,0.999555397530852,"1",0,0.000193131335507899,"Not Sig","Not Sig","Imputed",0.999555397530852,"Not Sig"
"enylpalmitoylGPCP160",-0.160793266965307,0.40861401334524,0.6939436228607,1,0.999555397530852,"1",0,0.000193131335507899,"Not Sig","Not Sig","Imputed",0.999555397530852,"Not Sig"
"enylpalmitoylGPEP160",-0.639343954577917,0.438567454670183,0.144895477648667,1,0.985011981564002,"1",0,0.0065584867658572,"Not Sig","Not Sig","Imputed",0.996607009306801,"Not Sig"
"enylstearoyl2arachidonoylGPEP180204",0.145627267153016,0.46069821892114,0.751925683888561,1,0.999555397530852,"1",0,0.000193131335507899,"Not Sig","Not Sig","Imputed",0.999555397530852,"Not Sig"
"enylstearoyl2linoleoylGPEP180182",-0.0109730828227504,0.468916518099659,0.981330462825602,1,0.999555397530852,"1",0,0.000193131335507899,"Not Sig","Not Sig","Imputed",0.999555397530852,"Not Sig"
"enylstearoyl2oleoylGPEP180181",-0.0207369930390589,0.487985248768709,0.966103999734125,1,0.999555397530852,"1",0,0.000193131335507899,"Not Sig","Not Sig","Imputed",0.999555397530852,"Not Sig"
"enylstearoylGPEP180",-0.0802992792344721,0.422733963487443,0.849346526447663,1,0.999555397530852,"1",0,0.000193131335507899,"Not Sig","Not Sig","Imputed",0.999555397530852,"Not Sig"
"dilinoleoylGPC182182",0.884908584576094,0.449198537951753,0.0488415688502898,1,0.985011981564002,"1",0,0.0065584867658572,"Not Sig","Not Sig","Imputed",0.996607009306801,"Not Sig"
"dipalmitoylGPC160160",-0.00550318985918465,0.429830710918248,0.989784838181722,1,0.999555397530852,"1",0,0.000193131335507899,"Not Sig","Not Sig","Imputed",0.999555397530852,"Not Sig"
"dimethylurate13",-0.0986161533816887,0.400405137368155,0.805457031092067,1,0.999555397530852,"1",0,0.000193131335507899,"Not Sig","Not Sig","Imputed",0.999555397530852,"Not Sig"
"anhydroglucitol15AG",0.306200945410078,0.400024877980206,0.444000798001137,1,0.985011981564002,"1",0,0.0065584867658572,"Not Sig","Not Sig","Imputed",0.996607009306801,"Not Sig"
"dimethylurate17",0.144694373327233,0.371056110316088,0.696571441267493,1,0.999555397530852,"1",0,0.000193131335507899,"Not Sig","Not Sig","Imputed",0.999555397530852,"Not Sig"
"heptadecenoate171n7",-0.391498641309842,0.501356689221897,0.434873979700481,1,0.985011981564002,"1",0,0.0065584867658572,"Not Sig","Not Sig","Imputed",0.996607009306801,"Not Sig"
"nonadecenoate191n9",-0.321189459982047,0.530465032773478,0.54485573701455,1,0.99753608920506,"1",0,0.0010713833012718,"Not Sig","Not Sig","Imputed",0.999555397530852,"Not Sig"
"undecenoate111n1",-0.159217418601074,0.420096580628616,0.704686424005638,1,0.999555397530852,"1",0,0.000193131335507899,"Not Sig","Not Sig","Imputed",0.999555397530852,"Not Sig"
"DiHOME1213",0.249550838265157,0.399995679159323,0.532703877151742,1,0.99753608920506,"1",0,0.0010713833012718,"Not Sig","Not Sig","Imputed",0.999555397530852,"Not Sig"
"HETE",-0.161279090131193,0.358941688800576,0.653202016763942,1,0.999555397530852,"1",0,0.000193131335507899,"Not Sig","Not Sig","Imputed",0.999555397530852,"Not Sig"
"HODE9HODE",-0.326869048286281,0.456595966862208,0.474063923967398,1,0.985011981564002,"1",0,0.0065584867658572,"Not Sig","Not Sig","Imputed",0.999245356848496,"Not Sig"
"ahydroxyDHEA3sulfate",0.981315211740901,0.380956599396964,0.00999726446342917,1,0.886566706121895,"1",0,0.0522885821039526,"Not Sig","Not Sig","Imputed",0.996607009306801,"Not Sig"
"hydroxypalmitate16",0.227347918595531,0.459143775159561,0.620489817005111,1,0.999555397530852,"1",0,0.000193131335507899,"Not Sig","Not Sig","Imputed",0.999555397530852,"Not Sig"
"methylstearate",-0.125001985117312,0.467273844971718,0.789073947531991,1,0.999555397530852,"1",0,0.000193131335507899,"Not Sig","Not Sig","Imputed",0.999555397530852,"Not Sig"
"arachidonoylGPA204",0.0356063551574413,0.359184117552333,0.92103409440236,1,0.999555397530852,"1",0,0.000193131335507899,"Not Sig","Not Sig","Imputed",0.999555397530852,"Not Sig"
"arachidonoylGPC204n6",-0.332843718660166,0.395000890873198,0.399429575062133,1,0.985011981564002,"1",0,0.0065584867658572,"Not Sig","Not Sig","Imputed",0.996607009306801,"Not Sig"
"arachidonoylGPE204n6",0.398538139334717,0.378758174714371,0.292697156884293,1,0.985011981564002,"1",0,0.0065584867658572,"Not Sig","Not Sig","Imputed",0.996607009306801,"Not Sig"
"arachidonoylGPI204",-0.491272750455909,0.418099654973889,0.239989303812029,1,0.985011981564002,"1",0,0.0065584867658572,"Not Sig","Not Sig","Imputed",0.996607009306801,"Not Sig"
