"metabolite","beta","se","p_val","p_val_Bonf","p_val_fdr","pval_Bonf_neglog","pval_fdr_neglog","sig_Bonf","sig_fdr","is_continuous","p_val_fdr_named","sig_fdr_named"
"arachidonoylGPA204",0.185591766713956,0.167,0.26577611403201,1,0.895229490457313,0,0.0480656198086544,"Not Sig","Not Sig","Imputed",0.865653550192801,"Not Sig"
"arachidonoylGPC204n6",-0.464784361584633,0.237,0.0495217841334571,1,0.683243431934506,0,0.165424534517572,"Not Sig","Not Sig","Imputed",0.728463659075889,"Not Sig"
"arachidonoylGPE204n6",-0.288080248651304,0.23,0.209571029637768,1,0.843666082115459,0,0.0738294104710704,"Not Sig","Not Sig","Imputed",0.817093144220833,"Not Sig"
"arachidonoylGPI204",-0.298246792877564,0.192,0.120959017232835,1,0.736146260025889,0,0.133035889994604,"Not Sig","Not Sig","Imputed",0.73915877169435,"Not Sig"
"arachidonylglycerol204",-0.213575026532016,0.211,0.312113862876813,1,0.910423486178132,0,0.0407565473176343,"Not Sig","Not Sig","Imputed",0.891467798456184,"Not Sig"
"dihomolinolenylglycerol203",-0.147231761047901,0.212,0.488358201959086,1,0.954400192726263,0,0.0202694816386951,"Not Sig","Not Sig","Imputed",0.930518344754474,"Not Sig"
"docosahexaenoylglycerol226",-0.270680216787125,0.211,0.19907198344764,1,0.843666082115459,0,0.0738294104710704,"Not Sig","Not Sig","Imputed",0.812436267230756,"Not Sig"
"lignoceroylGPC240",0.139344584723306,0.192,0.467556564242753,1,0.946696737059088,0,0.0237891197450661,"Not Sig","Not Sig","Imputed",0.924980323687676,"Not Sig"
"linolenoylglycerol183",0.164290832501878,0.202,0.415974204629961,1,0.946199165897323,0,0.0240174391307738,"Not Sig","Not Sig","Imputed",0.918014133302228,"Not Sig"
"linolenoylGPC183",-0.0176788860163783,0.21,0.932873626651011,1,0.986396969951718,0,0.00594827049106544,"Not Sig","Not Sig","Imputed",0.981406094335157,"Not Sig"
"linoleoyl2arachidonoylGPC182204n6",0.0465347064293417,0.18,0.796473933696604,1,0.978923177832859,0,0.00925138863849772,"Not Sig","Not Sig","Imputed",0.949284161564479,"Not Sig"
"linoleoyl2linolenoylGPC182183",0.363441887646576,0.19,0.0551564528484101,1,0.69868131637275,0,0.155720870177326,"Not Sig","Not Sig","Imputed",0.736932295161469,"Not Sig"
"linoleoylglycerol1821",0.105639731385604,0.197,0.591288369767696,1,0.961729366077602,0,0.0169471227178127,"Not Sig","Not Sig","Imputed",0.932776883914989,"Not Sig"
"linoleoylGPA182",0.543378256839966,0.188,0.00379098268822016,1,0.52982389417069,0,0.275868459643013,"Not Sig","Not Sig","Imputed",0.470741752468119,"Not Sig"
"linoleoylGPC182",-0.167785619687569,0.218,0.441644916146502,1,0.946199165897323,0,0.0240174391307738,"Not Sig","Not Sig","Imputed",0.918014133302228,"Not Sig"
"linoleoylGPE182",0.142629304003237,0.214,0.504329390257278,1,0.961729366077602,0,0.0169471227178127,"Not Sig","Not Sig","Imputed",0.931718726647289,"Not Sig"
"linoleoylGPG182",-0.139377101958002,0.199,0.483047009831356,1,0.954400192726263,0,0.0202694816386951,"Not Sig","Not Sig","Imputed",0.929719997838061,"Not Sig"
"linoleoylGPI182",-0.207303124879159,0.18,0.250670257933262,1,0.895229490457313,0,0.0480656198086544,"Not Sig","Not Sig","Imputed",0.865653550192801,"Not Sig"
"N1methyladenosine",0.0896404934908169,0.279,0.747790973318651,1,0.978923177832859,0,0.00925138863849772,"Not Sig","Not Sig","Imputed",0.947606114357074,"Not Sig"
"methylhistamine",0.0856999588015663,0.209,0.681799691702401,1,0.978923177832859,0,0.00925138863849772,"Not Sig","Not Sig","Imputed",0.947606114357074,"Not Sig"
"methylhistidine1",-0.0246153519408831,0.237,0.917167316907163,1,0.986396969951718,0,0.00594827049106544,"Not Sig","Not Sig","Imputed",0.978413882309978,"Not Sig"
"methylimidazoleacetate",-0.141687946134061,0.248,0.568422215871627,1,0.961729366077602,0,0.0169471227178127,"Not Sig","Not Sig","Imputed",0.931718726647289,"Not Sig"
"methylnicotinamide",-0.526399920448787,0.2,0.00835485204960669,1,0.577770153276647,0,0.238244896901747,"Not Sig","Not Sig","Imputed",0.533875045969868,"Not Sig"
"methylxanthine1",-0.361102212793015,0.205,0.0779623866281462,1,0.699414710624405,0,0.155265237517456,"Not Sig","Not Sig","Imputed",0.736932295161469,"Not Sig"
"myristoylglycerol140",-0.286289542711511,0.21,0.173465609893357,1,0.814546723008864,0,0.0890839991848796,"Not Sig","Not Sig","Imputed",0.794419164148036,"Not Sig"
"oleoylglycerol181",-0.0487386275691101,0.199,0.806396176903537,1,0.978923177832859,0,0.00925138863849772,"Not Sig","Not Sig","Imputed",0.954235476002518,"Not Sig"
"oleoylGPC181",-0.30805547642687,0.195,0.113472584797711,1,0.723488324348526,0,0.140568473130877,"Not Sig","Not Sig","Imputed",0.738368979260885,"Not Sig"
